"id","created_at","updated_at","pc1","pc2","pc3","pc4","pc5","cluster_id","anomalies","os","device_id","keys","lock","timezone","app_name","customer_name","unlockallowed","unlocksupported","weeks","days","hours","minutes","sysbootreason","device_type","end_time"
"01H97EF5KSA8SEW25WN4NEDA8K",2023-08-25 16:07:29.000 +0530,2023-08-25 16:07:29.000 +0530,0.8438619905761969,-10.942738942080519,-4.599929459483473,3.474923490436923,0.29187517844970495,"188",false,"0.901.100","2323LZ535KG8",user/release-keys,t,Europe/Dublin,default,,false,true,0,0,17,10,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF594XT8KWW1A7DG7D8HY",2023-09-01 07:08:56.000 +0530,2023-09-01 07:08:56.000 +0530,-8.439718499658243,-0.5311059190357289,0.338635783163879,-1.2650740511290868,0.22510066291194875,"164",false,"0.901.103","2241LZ5027J8",user/release-keys,t,America/Los_Angeles,default,,false,true,0,3,0,47,kernel_panic,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF594Z7BT37FGPRBD1DDN",2023-09-01 02:59:21.000 +0530,2023-09-01 02:59:21.000 +0530,-8.86906062963772,-0.40619962216777394,-0.8720354105918938,-0.9274228590184576,0.9106818450785908,"164",false,"0.901.103","2224LZN3C5F8",userdebug/test-keys,t,Europe/Berlin,default,,false,true,0,3,5,26,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5962C58C8M02AY04HPV",2023-09-01 06:55:01.000 +0530,2023-09-01 06:55:01.000 +0530,-9.141631224145423,-0.7327679374668866,0.8735991462858111,-1.527772366054043,0.04234711025185377,"164",false,"0.901.103","2241LZ502CQ8",user/release-keys,t,Africa/Algiers,default,,false,true,1,0,17,37,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF59MQMTE48WRY59DEV2S",2023-09-01 06:50:29.000 +0530,2023-09-01 06:50:29.000 +0530,-7.3610376521381875,0.8983267530845628,-0.5375792609049724,1.0849624189169373,-0.33981437198058295,"164",false,"0.901.103","2326LZ517618",user/release-keys,t,America/Chicago,default,,false,true,0,2,4,14,kernel_panic,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF59PHD8WF4B3ASB6CGB0",2023-09-01 06:46:51.000 +0530,2023-09-01 06:46:51.000 +0530,0.39018406516452914,-4.745631122176727,-6.7250504413024625,-0.7479595081918278,-1.6427227557384148,"165",false,"0.901.103","2324LZ51P0V8",user/release-keys,t,Asia/Taipei,default,,false,true,0,0,17,30,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5KNT9C5TNVS9BGB3PS1",2023-08-15 12:04:27.000 +0530,2023-08-15 12:04:27.000 +0530,-10.441296148773766,-0.7344685272630572,-1.022234191758016,-6.206838831370341,-2.5092820425953284,"189",false,"0.901.100","2322LZ53UNY8",userdebug/release-keys,t,America/Los_Angeles,default,,false,true,0,2,0,37,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5988XA9A6A03F7PWC0G",2023-09-01 06:12:07.000 +0530,2023-09-01 06:12:07.000 +0530,-9.668771876343886,-0.9254197967414146,0.9842685886492634,-1.701924247269348,0.39283886185265815,"164",false,"0.901.103","2241LZ5028P8",user/release-keys,t,America/Los_Angeles,default,,false,true,0,3,7,56,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5986NFWE0BKFR0Y6900",2023-09-01 06:05:33.000 +0530,2023-09-01 06:05:33.000 +0530,-9.275852377893665,-0.995032503774274,0.25980019100494206,-1.7231529318714278,0.45617401183294753,"164",false,"0.901.103","2323LZ537CT8",user/release-keys,t,Australia/ACT,default,,false,true,1,0,15,5,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF59295GJG679W057XP04",2023-09-01 09:01:14.000 +0530,2023-09-01 09:01:14.000 +0530,-8.87668059570469,-0.9585792376788005,0.6007162080803029,-1.5284355279199386,0.5662939042750209,"164",false,"0.901.103","2241LZ502B38",user/release-keys,t,America/Detroit,default,,false,true,0,3,7,30,kernel_panic,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF596YD8MR5FC3WYZ6D8K",2023-08-30 23:41:16.000 +0530,2023-08-30 23:41:16.000 +0530,-8.616415294851581,-0.13610760639915828,0.6013016341974663,-0.626884302953197,0.3084252752111935,"164",false,"0.901.103","2325LZ51XVT8",user/release-keys,t,America/Chicago,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5KY3ANE83E8TRTYXC26",2023-08-16 19:13:56.000 +0530,2023-08-16 19:13:56.000 +0530,-12.084123209859078,0.06123835765592601,-2.2664415117890755,-6.685919301656584,-5.165952291258163,"189",false,"0.901.100","2326LZ50KTN8",user/release-keys,t,America/New_York,default,,false,true,0,0,19,16,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5974SGNBA6Q0J91DS50",2023-09-01 09:24:47.000 +0530,2023-09-01 09:24:47.000 +0530,-9.438056277385757,-0.8314767443839738,1.0473847804037482,-1.8004323955155972,0.5270627851178237,"164",false,"0.901.103","2241LZ502D08",user/release-keys,t,America/Los_Angeles,default,,false,true,0,5,13,2,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF58VRZYCTGPJDD1SF3CN",2023-08-31 12:17:50.000 +0530,2023-08-31 12:17:50.000 +0530,-8.028468994174943,0.19740068858146154,-0.037122683478506245,-0.04506477362294438,-0.007089811949974057,"164",false,"0.901.103","2241LZ502CN8",user/release-keys,t,America/Chicago,default,,false,true,0,6,9,26,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF599QQPMJF6WB0CGQPK5",2023-08-30 11:49:24.000 +0530,2023-08-30 11:49:24.000 +0530,-9.17905374571856,-0.7435952188003109,0.9283499174078808,-1.5963708389958473,0.10745911985000187,"164",false,"0.901.103","2323LZ537EB8",user/release-keys,t,Australia/ACT,default,,false,true,0,5,21,25,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5C3KBJ5KTM098XHVXFY",2023-08-09 13:24:24.000 +0530,2023-08-09 13:24:24.000 +0530,23.329609973339398,-7.5170705333316885,-7.590488139022813,1.8083618557823142,-1.9418594072371937,"182",false,"0.901.102","2326LZ51R5Z8",userdebug/release-keys,t,GMT,default,,false,true,0,0,0,0,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5C1MEWSFWHM1WC14QEQ",2023-08-11 04:03:37.000 +0530,2023-08-11 04:03:37.000 +0530,5.817138555168958,4.71293412852003,-1.2614532437025725,4.5981736874139845,1.8761809624620887,"185",false,"0.901.102","2302LZ523X48",userdebug/release-keys,t,GMT,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5991C75QZ0N45AT5FSF",2023-09-01 07:02:43.000 +0530,2023-09-01 07:02:43.000 +0530,-9.706511642733298,-0.7893486855756875,0.7685723823360974,-1.8453821331846545,0.4853834182595041,"164",false,"0.901.103","2323LZ51VTU8",user/release-keys,t,Europe/Belfast,default,,false,true,0,1,11,21,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5C4KNMY5W187FZK8XNK",2023-08-19 13:51:15.000 +0530,2023-08-19 13:51:15.000 +0530,-14.951524322012057,0.5015108128680142,-3.741864305693131,0.948990204259546,0.3388869447897098,"180",false,"0.901.102","2323LZ535L08",user/release-keys,t,Asia/Chongqing,default,,false,true,0,1,14,6,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF3QHH0AB5HK8M6DPQ7WQ",2023-08-03 11:01:02.000 +0530,2023-08-03 11:01:02.000 +0530,5.751968175275106,-0.1893102016604034,9.27452798970449,10.432617565394906,-2.269012508866389,"160",false,"0.901.50","2323LZ52GZ28",user/release-keys,t,Asia/Dubai,default,,false,true,0,0,0,3,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5KPZTRBBP2Y6GXNQCR6",2023-08-31 17:28:29.000 +0530,2023-08-31 17:28:29.000 +0530,-1.832320080152411,3.961125269163368,6.1917122173714425,3.8920569533067715,-0.37275419429247814,"197",false,"0.901.100","2241LZ5023D8",user/release-keys,t,Asia/Taipei,default,,false,true,0,0,3,58,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF58TZ8SXTSAGW7MYSFM1",2023-09-01 07:16:18.000 +0530,2023-09-01 07:16:18.000 +0530,7.137150954681072,-0.7583674949394051,15.243100675633425,0.403557916850156,3.145730969131024,"166",false,"0.901.103","2237LZ513X08",userdebug/release-keys,t,Asia/Taipei,default,,false,true,0,6,18,15,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5KZGP6GMEF3XARM3MN5",2023-08-16 17:41:37.000 +0530,2023-08-16 17:41:37.000 +0530,1.4851981632548763,-10.362890154810216,-4.448250958930231,3.60831279590006,0.851797073352869,"188",false,"0.901.100","2324LZ50YEV8",user/release-keys,t,Asia/Hong_Kong,default,,false,true,0,0,0,12,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF590RAXDRB7FJW45N7HF",2023-09-01 07:35:30.000 +0530,2023-09-01 07:35:30.000 +0530,-4.553235175332864,-1.1488869653392617,-1.8555632257047967,0.018995111405151963,-1.119409437113976,"164",false,"0.901.103","2241LZ502DF8",user/release-keys,t,Europe/Warsaw,default,,false,true,0,0,21,1,kernel_panic,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF35Y9XKYP809897SXBWC",2023-08-30 13:37:52.000 +0530,2023-08-30 13:37:52.000 +0530,2.851716189668692,8.239003983968951,-4.823720850176315,-1.539638259378859,11.806196806252585,"145",false,"0.901.96","2241LZ5029F8",user/release-keys,t,Europe/Berlin,default,,false,true,1,2,0,51,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF35ZG0T63GXWH9RFKY8C",2023-08-10 18:16:11.000 +0530,2023-08-10 18:16:11.000 +0530,18.76587930746731,0.5838959925508669,-2.849831190470561,0.843393287529133,6.3203492907951775,"141",false,"0.901.96","2323LZ537B88",user/release-keys,t,America/Bogota,default,,false,true,0,0,21,1,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF596EFKEGD977NDHKKD1",2023-09-01 09:16:00.000 +0530,2023-09-01 09:16:00.000 +0530,3.3481767674460996,-4.525637798355424,-8.109605617871239,-1.261696078579462,-2.42286467754895,"165",false,"0.901.103","2323LZ535JL8",user/release-keys,t,Europe/Dublin,default,,false,true,1,0,17,47,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF593V6495MGDRW9NEF01",2023-09-01 08:16:22.000 +0530,2023-09-01 08:16:22.000 +0530,-8.039917415797305,1.7832862372412808,1.3297485314366453,-1.777619614280926,0.012170529643050237,"164",false,"0.901.103","2323LZ535HV8",user/release-keys,t,Europe/Belfast,default,,false,true,1,0,11,50,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF591WZS8XQ1J5Y5TQSRF",2023-09-01 00:17:05.000 +0530,2023-09-01 00:17:05.000 +0530,-9.208986752467231,-0.7052643513866822,1.2257343435695642,-1.6799812872249833,0.16820907598412077,"164",false,"0.901.103","2323LZ535K68",user/release-keys,t,Australia/ACT,default,,false,true,1,0,9,56,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF59KG621XM2EQQF8CEF4",2023-08-30 11:56:22.000 +0530,2023-08-30 11:56:22.000 +0530,-3.7597315669557307,3.9743365794983085,-3.284516848952584,6.394798246503441,0.38560280381417567,"164",false,"0.901.103","2324LZ50YDG8",user/release-keys,t,Asia/Tokyo,default,,false,true,0,1,0,1,kernel_panic,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF35X06V0ERAN8WNPZTRK",2023-08-04 20:15:48.000 +0530,2023-08-04 20:15:48.000 +0530,-7.073956820934506,12.411206875766085,-10.779936336264432,-9.98827051232686,-3.1486799864395905,"149",false,"0.901.96","2323LZ51VTL8",user/release-keys,t,Europe/Istanbul,default,,false,true,0,0,0,3,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF35Z7464TM8M91A2MQWS",2023-08-26 01:20:04.000 +0530,2023-08-26 01:20:04.000 +0530,25.46585836044665,1.7434987010902743,-1.4655933197029087,1.0487879539704716,-0.01445621349426219,"140",false,"0.901.96","2241LZ502DL8",user/release-keys,t,America/Chicago,default,,false,true,4,3,6,33,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF59F6J9TDA76PPX2QSTK",2023-08-25 17:05:11.000 +0530,2023-08-25 17:05:11.000 +0530,2.955292971735626,-3.405802035863508,-2.962289701662748,-2.138260091240871,-1.9195701418848017,"165",false,"0.901.103","2241LZ5023U8",userdebug/release-keys,t,Asia/Calcutta,default,,false,true,0,0,0,1,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF59GG8NR1AJET8FQGNG0",2023-08-31 13:39:27.000 +0530,2023-08-31 13:39:27.000 +0530,27.79560678103498,-11.935656730108146,-1.1923387079181134,-2.6198747344162414,4.156883868542781,"171",true,"0.901.103","2323LZ5173Z8",userdebug/release-keys,t,Asia/Kolkata,default,,false,true,0,1,20,47,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF35V10XHSK9SXBZAYQDY",2023-08-09 10:26:42.000 +0530,2023-08-09 10:26:42.000 +0530,-6.330587296489671,-9.094785367943693,1.569890549120324,-2.5322016554437115,0.0667302827451531,"139",false,"0.901.96","2323LZ535HM8",user/release-keys,t,America/Chicago,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF3QKBXGD8W0T8B93ZQGX",2023-08-16 09:49:47.000 +0530,2023-08-16 09:49:47.000 +0530,26.769215788118682,-9.838050933158517,-0.6795021756781919,-2.641471088074142,0.7125792712122728,"159",false,"0.901.50","2324LZ53M4D8",user/release-keys,t,Asia/Tokyo,default,,false,true,0,0,0,3,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF35TAX5C8CXNA1AMGXMX",2023-08-03 20:23:53.000 +0530,2023-08-03 20:23:53.000 +0530,-6.328282816258522,-4.877407088128458,4.607152430202315,1.419970555294828,0.6075701260803398,"139",false,"0.901.96","2323LZ5173T8",user/release-keys,t,Europe/Belfast,default,,false,true,0,0,22,41,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF3QJYBGDZQCDHPC8WF6B",2023-08-07 23:02:22.000 +0530,2023-08-07 23:02:22.000 +0530,-10.337032847362684,-12.154458977585143,-5.608547448833737,-2.9597632685981607,-3.237716704783678,"158",false,"0.901.50","2324LZ51P228",user/release-keys,t,America/Guatemala,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5M0DNE34V4MXV1S81YW",2023-08-17 09:36:36.000 +0530,2023-08-17 09:36:36.000 +0530,-6.216159235641061,11.697650072426208,2.0023767605813885,-2.137608769858939,10.167537804389585,"191",false,"0.901.100","2324LZ50YEU8",user/release-keys,t,Asia/Chongqing,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5941ZYK52S5GJ9T5MN3",2023-09-01 08:02:48.000 +0530,2023-09-01 08:02:48.000 +0530,-8.58779262356647,-0.8119115081863814,0.6841052502661734,-1.175422139255509,-0.5722830371845733,"164",false,"0.901.103","2241LZ5024L8",user/release-keys,t,Europe/Stockholm,default,,false,true,0,1,15,10,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5C36QKAVYJ5GTABKT5Y",2023-08-24 08:29:14.000 +0530,2023-08-24 08:29:14.000 +0530,-2.8156131594312086,-8.820487428216499,11.90312351321326,-0.3806725430623366,-2.666468041382454,"181",false,"0.901.102","2323LZ535GY8",user/release-keys,t,Asia/Seoul,default,,false,true,0,1,20,56,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5928TV8BQSJ8D7VGC0B",2023-09-01 07:03:04.000 +0530,2023-09-01 07:03:04.000 +0530,-9.204515879666369,-0.48375594674064604,1.0829719233178872,-1.2773905649566215,0.6827904296608761,"164",false,"0.901.103","2241LZ502AU8",user/release-keys,t,Europe/Belfast,default,,false,true,1,0,17,23,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF59BVN3J2GKGYA2BB912",2023-09-01 08:30:00.000 +0530,2023-09-01 08:30:00.000 +0530,-8.687675960382377,-0.7278095417244894,-1.0551035833222178,-0.39816522779352753,-0.37767086295276375,"164",false,"0.901.103","2323LZ537CG8",user/release-keys,t,America/Los_Angeles,default,,false,true,0,5,23,58,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5M10ASHEJ2NGZTD2697",2023-08-21 21:18:07.000 +0530,2023-08-21 21:18:07.000 +0530,-0.29220691724133957,6.062822642081833,24.841915622526965,13.626891227523018,-6.0041682460992485,"194",false,"0.901.100","2241LZ5023V8",user/release-keys,t,America/Chicago,default,,false,true,0,3,0,10,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF5KQZ61W26R423S1JKT2",2023-08-16 02:01:04.000 +0530,2023-08-16 02:01:04.000 +0530,-8.83529883725942,3.51819214867515,-0.6002484763598716,-4.972643628784743,2.603334550584999,"199",false,"0.901.100","2238LZ509JC8",userdebug/test-keys,t,America/Los_Angeles,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF35XMKKD1GMJCWDKRYJY",2023-08-29 19:55:02.000 +0530,2023-08-29 19:55:02.000 +0530,26.579591663766607,1.7719593092052373,-1.239430108109188,2.215940428874851,-6.024879887214726,"140",false,"0.901.96","2241LZ502C78",user/release-keys,t,Europe/Amsterdam,default,,false,true,3,1,5,26,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF593VWSHZDRZRDAQ1ZE0",2023-08-31 14:13:55.000 +0530,2023-08-31 14:13:55.000 +0530,20.415389728090368,-7.843951672854129,-11.422579552764587,-3.961445804502385,-4.914488523770713,"167",false,"0.901.103","2324LZ50YDA8",user/release-keys,t,Asia/Hong_Kong,default,,false,true,0,0,0,1,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF595V7SEJGKV8S8HXV1T",2023-08-31 12:01:50.000 +0530,2023-08-31 12:01:50.000 +0530,9.079281971545239,-1.2497659432535286,17.28164481481915,4.617352968065668,-4.67939178528061,"166",false,"0.901.103","2319LZ5138S8",userdebug/release-keys,t,Asia/Taipei,default,,false,true,0,0,23,9,kernel_panic,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF595R3KS59TRYW548NNN",2023-09-01 08:05:40.000 +0530,2023-09-01 08:05:40.000 +0530,14.310096852717773,-2.6415138533607156,21.589777123523668,8.75431754370111,-7.815625369096272,"169",false,"0.901.103","2241LZ502CE8",user/release-keys,t,Europe/Belfast,default,,false,true,0,2,11,8,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF58V2EYE6DY0VK6YE46K",2023-08-30 15:10:29.000 +0530,2023-08-30 15:10:29.000 +0530,11.543631969592008,7.647739050898868,-5.861388561224317,11.821469640774769,2.188813720757704,"176",false,"0.901.103","2323LZ5172Z8",user/release-keys,t,America/Los_Angeles,default,,false,true,0,0,18,5,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF59AV6ATWNMDQ8QX0DJT",2023-08-24 23:08:27.000 +0530,2023-08-24 23:08:27.000 +0530,-6.581892906246526,3.2367707026879584,-0.9781798320947397,-2.247952046384907,0.08999558220369035,"164",false,"0.901.103","2323LZ52GZP8",user/release-keys,t,America/Bahia_Banderas,default,,false,true,0,0,8,19,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF360Y4ZQB2Z1VP8SZZJX",2023-08-21 13:47:08.000 +0530,2023-08-21 13:47:08.000 +0530,-12.68021343443746,3.7489284222825923,-13.254339944870344,4.9684841154570805,-2.7678117761443404,"150",false,"0.901.96","2324LZ53M4T8",user/release-keys,t,GMT,default,,false,true,0,0,0,1,reboot,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97EF59PCR7HG70BXX2RCP2N",2023-09-01 06:51:26.000 +0530,2023-09-01 06:51:26.000 +0530,5.07406466928929,-4.981896402976756,-9.863394714183045,-2.0951265708781546,-0.7949489608207256,"165",false,"0.901.103","2323LZ535KH8",user/release-keys,t,America/Atikokan,default,,false,true,0,0,20,58,cold,LogiSight,2023-09-01 09:30:00.000 +0530
"01H97NC08D8TM1JA57H2TTX92Z",2023-08-16 17:41:37.000 +0530,2023-08-16 17:41:37.000 +0530,1.4851981632548763,-10.362890154810216,-4.448250958930231,3.60831279590006,0.851797073352869,"194",false,"0.901.100","2324LZ50YEV8",user/release-keys,t,Asia/Hong_Kong,default,,false,true,0,0,0,12,cold,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBZZAEAQXY6DXZHC33V9E",2023-08-23 23:43:53.000 +0530,2023-08-23 23:43:53.000 +0530,9.342169033364813,13.978215898593074,1.959410562976129,-7.56145064970725,-1.216392381308941,"189",false,"0.901.102","2323LZ535JD8",user/release-keys,t,America/Lima,default,,false,true,0,0,0,1,reboot,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBZW962J61Z0D87DK6F6M",2023-09-01 11:25:05.000 +0530,2023-09-01 11:25:05.000 +0530,20.45532690007515,-7.725902638400812,-11.596048041513622,-3.9865740237699576,-4.972522053340331,"173",false,"0.901.103","2323LZ535HV8",user/release-keys,t,Europe/Belfast,default,,false,true,1,0,14,50,reboot,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBY99DMN5XXZFQMJBCDFD",2023-08-03 23:55:27.000 +0530,2023-08-03 23:55:27.000 +0530,-2.8304551795885793,11.523818381465865,-3.8579323934501772,1.2050810332138893,-0.4629106365423358,"163",false,"0.901.50","2325LZ51XX98",user/release-keys,t,America/Los_Angeles,default,,false,true,0,0,0,2,cold,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBXJZA2VHQY49DHAS2CPY",2023-08-07 13:29:10.000 +0530,2023-08-07 13:29:10.000 +0530,10.617077287506934,-3.971755617072005,0.48684343126941254,-0.5786665553135792,0.6419072582540216,"147",false,"0.901.96","2323LZ51VT78",user/release-keys,t,Asia/Dubai,default,,false,true,0,0,0,1,kernel_panic,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBZW00B4T67D3703E2DQ6",2023-09-01 09:55:27.000 +0530,2023-09-01 09:55:27.000 +0530,7.549332814021872,-1.349062627457061,17.802452952899774,4.187351163471087,-5.1797663103860705,"172",false,"0.901.103","2241LZ5029V8",userdebug/release-keys,t,America/Los_Angeles,default,,false,true,0,3,6,3,cold,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBZW6Z5RK5KZ6A6ZDP3RD",2023-09-01 10:41:26.000 +0530,2023-09-01 10:41:26.000 +0530,-3.9225648734491285,-1.2827576301099257,-2.166625295314218,-0.025774134786421325,-1.1819848217147237,"171",false,"0.901.103","2241LZ502DF8",user/release-keys,t,Europe/Warsaw,default,,false,true,0,0,0,1,kernel_panic,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBZWP67TQ42YCAHC5SGN6",2023-08-31 13:39:27.000 +0530,2023-08-31 13:39:27.000 +0530,27.841019534721454,-11.987512587108538,-1.4306611279267687,-2.617738227475773,4.138826314251941,"177",false,"0.901.103","2323LZ5173Z8",userdebug/release-keys,t,Asia/Kolkata,default,,false,true,0,1,20,47,reboot,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBZW8SK7D7G3P3ZW54K0X",2023-09-01 08:42:43.000 +0530,2023-09-01 08:42:43.000 +0530,-8.857404023603324,-0.9844406227460032,0.5503060729396303,-1.5235987258521184,0.5600225180389057,"170",false,"0.901.103","2241LZ502CT8",user/release-keys,t,Europe/Brussels,default,,false,true,0,4,23,53,reboot,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBZWPMMMS95MFCNQEX6SE",2023-09-01 08:56:06.000 +0530,2023-09-01 08:56:06.000 +0530,18.29246167614672,-5.421752326714768,8.985696184677407,0.4660182990350844,4.0424146434353085,"178",false,"0.901.103","2323LZ517408",user/release-keys,t,Europe/Paris,default,,false,true,0,6,12,34,reboot,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBZWJVB33TQPNYKJ8RRYY",2023-09-01 09:07:09.000 +0530,2023-09-01 09:07:09.000 +0530,-1.867468174390286,3.8205587163633976,-4.938982032955521,4.309910028512291,1.0174684759254458,"171",false,"0.901.103","2323LZ535JF8",user/release-keys,t,Europe/Brussels,default,,false,true,0,3,17,27,kernel_panic,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NC08BN379ZWYDYG4YQZ93",2023-08-24 15:23:50.000 +0530,2023-08-24 15:23:50.000 +0530,0.9351799957792097,-6.5051640847970695,-2.3304474676780296,2.6792458110362314,2.4585224013875564,"194",false,"0.901.100","2327LZ50PBP8",user/release-keys,t,Asia/Chongqing,default,,false,true,0,0,0,1,cold,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBZWQKZK5FFW6SBZCRW57",2023-08-28 11:54:28.000 +0530,2023-08-28 11:54:28.000 +0530,-8.775663790395678,-0.8052554983009378,0.6341787157848572,-1.6278410571987778,0.33250390943197405,"170",false,"0.901.103","2326LZ52DKG8",user/release-keys,t,GMT,default,,false,true,0,0,0,1,reboot,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBZWVA28HCSF7R91N4K7H",2023-08-31 04:02:45.000 +0530,2023-08-31 04:02:45.000 +0530,21.562733255054766,-8.200942976539997,-10.936824345861101,-4.087339031506134,-4.797410464920956,"173",false,"0.901.103","2323LZ52GZD8",user/release-keys,t,America/Los_Angeles,default,,false,true,0,0,0,15,reboot,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBZWBY72E502XVK1NKC2A",2023-09-01 11:02:52.000 +0530,2023-09-01 11:02:52.000 +0530,14.357984712217256,-2.9884076153578767,21.56442601230386,8.798211315351175,-7.791927940815651,"175",true,"0.901.103","2241LZ502CE8",user/release-keys,t,Europe/Belfast,default,,false,true,0,2,14,8,reboot,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBXJY1WAMKR359B97EA0C",2023-08-08 19:10:37.000 +0530,2023-08-08 19:10:37.000 +0530,-12.745469964889427,0.3738117297216767,-13.268389929817534,10.987732105791189,-0.008733548046478445,"155",false,"0.901.96","2241LZ502968",userdebug/release-keys,t,America/Atikokan,default,,false,true,0,3,19,44,cold,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBZW8X8MG60P100J00HVD",2023-08-27 02:28:45.000 +0530,2023-08-27 02:28:45.000 +0530,-8.327583444071243,1.6404126235113905,1.1976652059330912,-2.4726418133162493,0.40488498130122413,"170",false,"0.901.103","2323LZ5172N8",user/release-keys,t,Europe/Stockholm,default,,false,true,0,2,2,52,reboot,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NC087YY8DW5TGH1FN36CG",2023-08-31 17:28:29.000 +0530,2023-08-31 17:28:29.000 +0530,-1.832320080152411,3.961125269163368,6.1917122173714425,3.8920569533067715,-0.37275419429247814,"203",false,"0.901.100","2241LZ5023D8",user/release-keys,t,Asia/Taipei,default,,false,true,0,0,3,58,cold,LogiSight,2023-09-01 11:30:00.000 +0530
"01H97NBZWMYQ2E5RAMQWBKNQEQ",2023-09-01 10:55:43.000 +0530,2023-09-01 10:55:43.000 +0530,7.155626318037114,7.400239273458062,-15.380420076378744,11.122051271408177,5.7366453773156385,"184",true,"0.901.103","2319LZ5138Z8",userdebug/release-keys,t,Asia/Taipei,default,,false,true,1,0,18,3,reboot,LogiSight,2023-09-01 11:30:00.000 +0530
